 Lista de Imóveis da Caixa,Unnamed: 1,Data de geração:,05/01/2024,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
 8444419556967 ,GO ,PLANALTINA ,ITAPUA I ,"QUADRA QR 17, N. SN, Apto 001, LT 29, RUA 03-A ","74.262,80","134.000,00",44.58,"Apartamento, 0.00 de área total, 75.28 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419556967
 8444423685350 ,GO ,PLANALTINA ,JARDIM PAQUETA I ,"QUADRA 118, N. S/N, CS 05, LT 01 ","63.178,80","114.000,00",44.58,"Casa, 0.00 de área total, 59.93 de área privativa, 99.44 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423685350
 8444425315950 ,GO ,PLANALTINA ,JARDIM PAQUETA II ,"QUADRA 171, N. SN, LT 01F, RUA DOS ANDRADAS ","57.082,60","103.000,00",44.58,"Casa, 0.00 de área total, 55.47 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425315950
 8444406492140 ,GO ,PLANALTINA ,SETOR SUL ,"RUA B QD 3 LT 15 MR-04, N. SN, CASA 15 ","64.841,40","117.000,00",44.58,"Casa, 0.00 de área total, 56.26 de área privativa, 110.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406492140
 8444407513362 ,GO ,PLANALTINA ,SETOR SUL ,"Q 5 MR 3, QUADRA 05, LOTE 29, CASA 29 ","67.612,40","122.000,00",44.58,"Casa, 51.10 de área total, 51.10 de área privativa, 128.85 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407513362
 8444423297130 ,GO ,PLANALTINA ,SETOR SUL ,"QUADRA 5, N. SN, MR 04, LT 24A, RUA E ","103.469,14","186.700,00",44.58,"Casa, 0.00 de área total, 92.86 de área privativa, 130.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423297130
 8444422204901 ,GO ,PLANALTINA ,SETOR OESTE ,"QUADRA 12 MR 4, N. S/N, Apto 102, QD 12, LT 29 ","80.913,20","146.000,00",44.58,"Apartamento, 0.00 de área total, 66.82 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422204901
 8444414259832 ,GO ,PLANALTINA ,SETOR LESTE ,"QUADRA QA 18, N. SN, LT 13-A, MÓDULO MR, FRENTE PARA A VIEL ","55.420,00","100.000,00",44.58,"Casa, 0.00 de área total, 78.45 de área privativa, 180.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414259832
 8444416599061 ,GO ,PLANALTINA ,SETOR LESTE ,"Q QUADRA 3, N. S/N, Apto 102, LT 32, - RUA D / MR 03 ","88.672,00","160.000,00",44.58,"Apartamento, 71.89 de área total, 71.89 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416599061
 8444402860765 ,GO ,PLANALTINA ,SETOR NORTE ,"QUADRA 20 - MODULO MR-01, N. 13, LT 13, RUA 04 ","73.154,40","132.000,00",44.58,"Casa, 0.00 de área total, 65.49 de área privativa, 180.00 de área do terreno,  3 qto(s), varanda, WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444402860765
 8555514100187 ,GO ,PLANALTINA ,SETOR NORTE ,"QD 15 MR 10, N. S/N, LT 16, RUA J ","62.624,60","113.000,00",44.58,"Casa, 0.00 de área total, 69.60 de área privativa, 325.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555514100187
 8444418731250 ,GO ,PLANALTINA ,SETOR AEROPORTO (BARROLANDIA) ,"QUADRA 161, N. SN, LT 19, RUA 54 ","91.443,00","165.000,00",44.58,"Casa, 0.00 de área total, 76.19 de área privativa, 180.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418731250
 8444422809242 ,GO ,PLANALTINA ,SETOR AEROPORTO (BARROLANDIA) ,"QUADRA 160, N. SN, 0LT 1, CASA 01 ","65.395,60","118.000,00",44.58,"Casa, 0.00 de área total, 65.28 de área privativa, 111.94 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422809242
 8444416356894 ,GO ,PLANALTINA ,SANTA RITA ,"QUADRA 7, N. S/N, LT 04, CS 4A, RUA O ","66.504,00","120.000,00",44.58,"Casa, 0.00 de área total, 63.64 de área privativa, 105.30 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416356894
 8787704343081 ,GO ,PLANALTINA ,BRASILINHA 16 (PANORAMA) ,"CONDOMINIO RESIDENCIAL MADRID, N. SN, Apto 401, BL H, LT 98A, ","66.504,00","120.000,00",44.58,"Apartamento, 0.00 de área total, 45.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704343081
 8444407802429 ,GO ,PLANALTINA ,SETOR OESTE ,CASA 20-A LOTE 20 QD 03 MR03 ,"67.437,30","119.000,00",43.33,"Casa, 72.78 de área total, 72.78 de área privativa, 145.46 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444407802429
 8444405942886 ,GO ,PLANALTINA ,JARDIM DAS PALMEIRAS ,"QUADRA 36 (RUA 12), N. S/N, QD 36, LT 37 ","77.071,20","136.000,00",43.33,"Casa, 0.00 de área total, 58.91 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444405942886
 8444426106262 ,GO ,PLANALTINA ,SETOR SUL ,"QUADRA QA 3, N. S/N, Apto 408, LT 3EMR ","75.383,09","126.291,00",40.32,"Apartamento, 0.00 de área total, 50.79 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426106262
 8444424659795 ,GO ,PLANALTINA ,JARDIM PAQUETA I ,"QUADRA 191, N. SN, LT 09, AV IPIRANGA ","96.638,11","161.900,00",40.31,"Casa, 0.00 de área total, 69.90 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424659795
 8444425244025 ,GO ,PLANALTINA ,SETOR SUL ,"QUADRA 7 MR 3 (RUA 2), N. S/N, QD 07, LT 08-A ","98.488,50","165.000,00",40.31,"Casa, 0.00 de área total, 82.00 de área privativa, 152.40 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425244025
 8444426050526 ,GO ,PLANALTINA ,SETOR AEROPORTO (MUTIRAO) ,"QUADRA 11, N. SN, CS43, RUA 07 ","95.504,00","160.000,00",40.31,"Casa, 0.00 de área total, 69.95 de área privativa, 240.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426050526
 8444424455987 ,GO ,PLANALTINA ,SETOR NORTE ,"QUADRA 21, N. SN, Apto 302, BL D, LT 01D ","87.744,30","147.000,00",40.31,"Apartamento, 62.45 de área total, 62.45 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424455987
 1444416821220 ,GO ,PLANALTINA ,SETOR AEROPORTO (BARROLANDIA) ,"Q QUADRA 139, N. 03-A, RUA 44, 03-A ","83.566,00","140.000,00",40.31,"Casa, 102.00 de área total, 102.00 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416821220
 8444425199941 ,GO ,PLANALTINA ,SETOR AEROPORTO (BARROLANDIA) ,"QUADRA 134 (RUA 21), N. S/N, QD 134, LT 36 ","84.461,35","141.500,00",40.31,"Casa, 0.00 de área total, 80.67 de área privativa, 154.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425199941
 8444425854419 ,GO ,PLANALTINA ,SETOR AEROPORTO (BARROLANDIA) ,"Q QUADRA 140, LT 22B, - RUA 40, BRASILINHA SUL ","109.232,70","183.000,00",40.31,"Casa, 81.79 de área total, 81.79 de área privativa, 154.80 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425854419
 8444426488688 ,GO ,PLANALTINA ,SETOR AEROPORTO (BARROLANDIA) ,"QUADRA 140, N. S/N, Apto 102, QD 140, LT 11 ","86.550,50","145.000,00",40.31,"Apartamento, 0.00 de área total, 57.02 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426488688
 8444426360002 ,GO ,PLANALTINA ,JARDIM DAS PALMEIRAS ,"QUADRA 29 (RUA 10), N. S/N, QD 29, LT 15-A ","85.953,60","144.000,00",40.31,"Casa, 0.00 de área total, 66.40 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426360002
 8444417285419 ,GO ,PLANALTINA ,JARDIM PAQUETA II ,"Q QUADRA 211, N. SN, LOTE 08-A ","90.000,00","150.000,00",40.00,"Casa, 69.00 de área total, 69.00 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417285419
 8444406428680 ,GO ,PLANALTINA ,SETOR SUL ,"QUADRA 3 (RUA B), N. S/N, QD 03, LT 15, CS 15-D ","84.000,00","140.000,00",40.00,"Casa, 0.00 de área total, 56.26 de área privativa, 110.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406428680
 8444410238091 ,GO ,PLANALTINA ,SETOR SUL ,"AVENIDA A, N. SN, QD 08, LT 03, UNID 03B ","84.000,00","140.000,00",40.00,"Casa, 0.00 de área total, 71.10 de área privativa, 198.64 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444410238091
 8444416743545 ,GO ,PLANALTINA ,SETOR SUL ,"CASA 02 LOTE 02 QA 09 MR, N. s/n, SETOR SUL ","81.000,00","135.000,00",40.00,"Casa, 80.84 de área total, 80.84 de área privativa, 180.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444416743545
 8444418112208 ,GO ,PLANALTINA ,SETOR OESTE ,"RUA 01, N. SN, QD QA 07, LT 06 A, MODULO MR ","93.600,00","156.000,00",40.00,"Casa, 0.00 de área total, 83.55 de área privativa, 180.00 de área do terreno,  3 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418112208
 8444420990454 ,GO ,PLANALTINA ,SETOR LESTE ,"QD MANSÃO, CS 07 LT 16-H ","85.800,00","143.000,00",40.00,"Casa, 0.00 de área total, 70.00 de área privativa, 115.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420990454
 8444422162265 ,GO ,PLANALTINA ,SETOR NORTE ,"QUADRA 21, N. SN, Apto 102, BL D, LT 01-C, 1ª ETAPA ","93.000,00","155.000,00",40.00,"Apartamento, 0.00 de área total, 62.45 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422162265
 8444423853024 ,GO ,PLANALTINA ,SETOR NORTE ,"Q 15 MODULO MR-04, N. SN, LT 25, RUA E ","96.600,00","161.000,00",40.00,"Casa, 82.31 de área total, 82.31 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423853024
 8555513063270 ,GO ,PLANALTINA ,SETOR NORTE ,"QUADRA 9 MR 10, N. S/N, QD 09, LT 22-A ","87.600,00","146.000,00",40.00,"Casa, 0.00 de área total, 119.60 de área privativa, 214.50 de área do terreno,  3 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555513063270
 8444423573714 ,GO ,PLANALTINA ,SETOR AEROPORTO (BARROLANDIA) ,"QD 137, CS 28 ","94.200,00","157.000,00",40.00,"Casa, 67.55 de área total, 67.55 de área privativa, 82.16 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423573714
 1444415635953 ,GO ,PLANALTINA ,SETOR AEROPORTO (BARROLANDIA) ,"QUADRA 186, N. SN, LT 19 A, RUA 21 ","134.368,00","208.000,00",35.40,"Casa, 0.00 de área total, 103.00 de área privativa, 180.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444415635953
 8444425159788 ,GO ,PLANALTINA ,SETOR SUL ,"QUADRA 7 MR 3, N. sn, RUA 02, LOTE 7C ","101.327,10","147.000,00",31.07,"Casa, 82.00 de área total, 82.00 de área privativa, 152.40 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425159788
 8444425614167 ,GO ,PLANALTINA ,SETOR NORTE ,"Q 4 MR 10, N. S/N, Apto 203, QD 04, LT 01 ","104.084,30","151.000,00",31.07,"Apartamento, 0.00 de área total, 67.75 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425614167
 8444422293874 ,GO ,PLANALTINA ,SETOR SUL ,"QUADRA 01 (RUA C), N. S/N, QD 01, LT 02-A ","108.500,00","155.000,00",30.00,"Casa, 0.00 de área total, 85.59 de área privativa, 150.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422293874
 8444403556768 ,GO ,PLANALTINA ,BRASILINHA SUL ,"RUA 21, N. SN, CS 15 ","128.000,00","128.000,00",0.00,"Casa, 60.84 de área total, 60.84 de área privativa, 195.75 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403556768
 8444425726224 ,GO ,PLANALTINA ,BRASILINHA SUL DE PL ,"QD. QUADRA 137,, N. SN, LT. 19 CASA 19-A ","200.000,00","200.000,00",0.00,"Casa, 95.08 de área total, 95.08 de área privativa, 133.68 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425726224
 8444412818443 ,GO ,PLANALTINA ,ITAPUA I ,"QUADRA RUA 05, N. SN, Apto 102, QD 25 ","130.000,00","130.000,00",0.00,"Apartamento, 93.83 de área total, 65.60 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444412818443
 8444419399080 ,GO ,PLANALTINA ,ITAPUA I ,"QD QUADRA QR 41,(RUA 17), N. SN, LT.33 ","143.000,00","143.000,00",0.00,"Casa, 61.90 de área total, 61.90 de área privativa, 90.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419399080
 8444420601873 ,GO ,PLANALTINA ,ITAPUA I ,"QUADRA QUADRA QR 37, N. S/N,, N. 09, FRENTE DA RUA 06 ","210.000,00","210.000,00",0.00,"Casa, 97.97 de área total, 97.97 de área privativa, 180.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420601873
 8444400781701 ,GO ,PLANALTINA ,JARDIM PAQUETA II ,"RUA RUA VELUZIANO ANTONIO DA SILVA, N. SN, CASA 10 ","120.000,00","120.000,00",0.00,"Casa, 0.00 de área total, 59.73 de área privativa, 119.46 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400781701
 8444401106480 ,GO ,PLANALTINA ,JARDIM PAQUETA II ,"QD. QUADRA 197, (RUA DAS ANDRADES), N. 18, 0 ","113.098,86","113.098,86",0.00,"Casa, 66.86 de área total, 66.86 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444401106480
 8444423180933 ,GO ,PLANALTINA ,SETOR SUL ,"QUADRA Q 5 MR 4, N. SN, N. 30, FRENTE PARA RUA E ","166.000,00","166.000,00",0.00,"Casa, 89.60 de área total, 89.60 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423180933
 8555508890732 ,GO ,PLANALTINA ,SETOR SUL ,"QUADRA QUADRA 2, N. S/N, N. S/N, LOTE 24, QUADRA 02, EM FRENTE A RUA 08 ","120.000,00","120.000,00",0.00,"Casa, 545.23 de área total, 55.23 de área privativa, 168.93 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555508890732
 1444417008433 ,GO ,PLANALTINA ,SETOR OESTE ,"QUADRA QUADRA 12, N. SN, RUA 47, N 27, MR7 ","165.000,00","165.000,00",0.00,"Casa, 76.38 de área total, 76.38 de área privativa, 300.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444417008433
 8444414124686 ,GO ,PLANALTINA ,SETOR OESTE ,"RUA 3, N. SN, 21, 21MR-05Rua 03 ","144.000,00","144.000,00",0.00,"Casa, 70.29 de área total, 70.29 de área privativa, 249.15 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444414124686
 8555538815976 ,GO ,PLANALTINA ,SETOR OESTE ,"RUA 37, N. SN, CASA 12 - LT39 ","133.000,00","133.000,00",0.00,"Casa, 0.00 de área total, 67.65 de área privativa, 130.63 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538815976
 10170141 ,GO ,PLANALTINA ,SETOR LESTE ,"QA01 LT12-A MOD MC, N. S/N, Apto 101, QUITINETE, AVENIDA B ","54.000,00","54.000,00",0.00,"Apartamento, 0.00 de área total, 17.20 de área privativa, 0.00 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10170141
 10170142 ,GO ,PLANALTINA ,SETOR LESTE ,"QA01 LT12-A MOD MC, N. S/N, Apto 102, QUITINETE, AVENIDA B ","53.000,00","53.000,00",0.00,"Apartamento, 0.00 de área total, 16.81 de área privativa, 0.00 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10170142
 10170145 ,GO ,PLANALTINA ,SETOR LESTE ,"QA01 LT12-A MOD MC, N. S/N, Apto 105, QUITINETE, AVENIDA B ","70.000,00","70.000,00",0.00,"Apartamento, 0.00 de área total, 23.70 de área privativa, 0.00 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10170145
 10170146 ,GO ,PLANALTINA ,SETOR LESTE ,"QA01 LT12-A MOD MC, N. S/N, Apto 106, QUITINETE, AVENIDA B ","58.000,00","58.000,00",0.00,"Apartamento, 0.00 de área total, 18.75 de área privativa, 0.00 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10170146
 10170147 ,GO ,PLANALTINA ,SETOR LESTE ,"QA01 LT12-A MOD MC, N. S/N, Apto 107, QUITINETE, AVENIDA B ","59.000,00","59.000,00",0.00,"Apartamento, 0.00 de área total, 19.08 de área privativa, 0.00 de área do terreno.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10170147
 8444415290741 ,GO ,PLANALTINA ,SETOR LESTE ,"RUA F, N. SN, LT 05 - QD 05 ","155.000,00","155.000,00",0.00,"Casa, 62.80 de área total, 62.80 de área privativa, 150.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415290741
 8444420700499 ,GO ,PLANALTINA ,SETOR LESTE ,"QD. QUADRA 5 MR 6, (RUA 11), N. 32A, 32-ARUA 11 ","175.000,00","175.000,00",0.00,"Casa, 68.56 de área total, 68.56 de área privativa, 210.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420700499
 8444423653050 ,GO ,PLANALTINA ,SETOR LESTE ,"QUADRA 6, N. SN, CS 08, LT 09, MR 05 ","157.000,00","157.000,00",0.00,"Casa, 70.00 de área total, 70.00 de área privativa, 124.27 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423653050
 8444409381498 ,GO ,PLANALTINA ,BRASILINHA 17 ,"RUA RUA 25, N. 1, 14401CASA 01 ","190.000,00","190.000,00",0.00,"Casa, 95.83 de área total, 65.83 de área privativa, 126.83 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409381498
